,Backlog,Committed,Elaboration,Build,QA,Done
2019-01-13,17.0,5.0,4.0,4.0,4.0,4.0
2019-01-14,17.0,5.0,4.0,4.0,4.0,4.0
2019-01-15,17.0,5.0,4.0,4.0,4.0,4.0
2019-01-16,17.0,5.0,4.0,4.0,4.0,4.0
2019-01-17,18.0,5.0,4.0,4.0,4.0,4.0
2019-01-18,18.0,5.0,4.0,4.0,4.0,4.0
2019-01-19,18.0,5.0,4.0,4.0,4.0,4.0
2019-01-20,18.0,5.0,4.0,4.0,4.0,4.0
2019-01-21,19.0,5.0,4.0,4.0,4.0,4.0
2019-01-22,19.0,5.0,4.0,4.0,4.0,4.0
2019-01-23,22.0,5.0,4.0,4.0,4.0,4.0
2019-01-24,22.0,5.0,4.0,4.0,4.0,4.0
2019-01-25,22.0,5.0,4.0,4.0,4.0,4.0
2019-01-26,22.0,5.0,4.0,4.0,4.0,4.0
2019-01-27,22.0,5.0,4.0,4.0,4.0,4.0
2019-01-28,22.0,5.0,4.0,4.0,4.0,4.0
2019-01-29,22.0,5.0,4.0,4.0,4.0,4.0
2019-01-30,22.0,5.0,4.0,4.0,4.0,4.0
2019-01-31,22.0,5.0,4.0,4.0,4.0,4.0
2019-02-01,22.0,5.0,4.0,4.0,4.0,4.0
2019-02-02,22.0,5.0,4.0,4.0,4.0,4.0
2019-02-03,22.0,5.0,4.0,4.0,4.0,4.0
2019-02-04,24.0,5.0,4.0,4.0,4.0,4.0
2019-02-05,24.0,5.0,4.0,4.0,4.0,4.0
2019-02-06,24.0,5.0,4.0,4.0,4.0,4.0
2019-02-07,26.0,6.0,5.0,4.0,4.0,4.0
2019-02-08,26.0,6.0,5.0,4.0,4.0,4.0
2019-02-09,26.0,6.0,5.0,4.0,4.0,4.0
2019-02-10,26.0,6.0,5.0,4.0,4.0,4.0
2019-02-11,29.0,6.0,5.0,4.0,4.0,4.0
2019-02-12,29.0,6.0,5.0,4.0,4.0,4.0
2019-02-13,29.0,6.0,5.0,4.0,4.0,4.0
2019-02-14,29.0,6.0,5.0,4.0,4.0,4.0
2019-02-15,29.0,6.0,5.0,4.0,4.0,4.0
2019-02-16,29.0,6.0,5.0,4.0,4.0,4.0
2019-02-17,29.0,6.0,5.0,4.0,4.0,4.0
2019-02-18,29.0,6.0,5.0,4.0,4.0,4.0
2019-02-19,29.0,6.0,5.0,4.0,4.0,4.0
2019-02-20,30.0,7.0,5.0,4.0,4.0,4.0
2019-02-21,30.0,7.0,5.0,4.0,4.0,4.0
2019-02-22,30.0,7.0,5.0,4.0,4.0,4.0
2019-02-23,30.0,7.0,5.0,4.0,4.0,4.0
2019-02-24,30.0,7.0,5.0,4.0,4.0,4.0
2019-02-25,30.0,7.0,5.0,4.0,4.0,4.0
2019-02-26,30.0,7.0,5.0,4.0,4.0,4.0
2019-02-27,31.0,7.0,5.0,4.0,4.0,4.0
2019-02-28,32.0,8.0,5.0,4.0,4.0,4.0
2019-03-01,33.0,9.0,8.0,5.0,5.0,5.0
2019-03-02,33.0,9.0,8.0,5.0,5.0,5.0
2019-03-03,33.0,9.0,8.0,5.0,5.0,5.0
2019-03-04,34.0,9.0,8.0,5.0,5.0,5.0
2019-03-05,34.0,9.0,8.0,5.0,5.0,5.0
2019-03-06,39.0,10.0,9.0,5.0,5.0,5.0
2019-03-07,39.0,10.0,9.0,5.0,5.0,5.0
2019-03-08,39.0,10.0,9.0,5.0,5.0,5.0
2019-03-09,39.0,10.0,9.0,5.0,5.0,5.0
2019-03-10,39.0,10.0,9.0,5.0,5.0,5.0
2019-03-11,39.0,10.0,9.0,6.0,5.0,5.0
2019-03-12,39.0,10.0,9.0,7.0,5.0,5.0
2019-03-13,39.0,10.0,9.0,7.0,5.0,5.0
2019-03-14,43.0,10.0,9.0,7.0,5.0,5.0
2019-03-15,43.0,10.0,9.0,7.0,5.0,5.0
2019-03-16,43.0,10.0,9.0,7.0,5.0,5.0
2019-03-17,43.0,10.0,9.0,7.0,5.0,5.0
2019-03-18,46.0,11.0,10.0,7.0,5.0,5.0
2019-03-19,46.0,11.0,10.0,7.0,5.0,5.0
2019-03-20,46.0,11.0,10.0,7.0,5.0,5.0
2019-03-21,47.0,11.0,10.0,7.0,5.0,5.0
2019-03-22,49.0,13.0,10.0,7.0,5.0,5.0
2019-03-23,49.0,13.0,10.0,7.0,5.0,5.0
2019-03-24,49.0,13.0,10.0,7.0,5.0,5.0
2019-03-25,49.0,13.0,12.0,8.0,5.0,5.0
2019-03-26,49.0,13.0,12.0,8.0,5.0,5.0
2019-03-27,49.0,13.0,12.0,8.0,5.0,5.0
2019-03-28,49.0,13.0,12.0,8.0,5.0,5.0
2019-03-29,50.0,13.0,12.0,8.0,5.0,5.0
2019-03-30,50.0,13.0,12.0,8.0,5.0,5.0
2019-03-31,50.0,13.0,12.0,8.0,5.0,5.0
2019-04-01,50.0,13.0,12.0,8.0,5.0,5.0
2019-04-02,50.0,13.0,12.0,8.0,5.0,5.0
2019-04-03,51.0,15.0,12.0,8.0,5.0,5.0
2019-04-04,52.0,16.0,14.0,8.0,5.0,5.0
2019-04-05,52.0,16.0,14.0,8.0,5.0,5.0
2019-04-06,52.0,16.0,14.0,8.0,5.0,5.0
2019-04-07,52.0,16.0,14.0,8.0,5.0,5.0
2019-04-08,54.0,18.0,17.0,8.0,5.0,5.0
2019-04-09,55.0,19.0,17.0,8.0,5.0,5.0
2019-04-10,55.0,19.0,17.0,8.0,5.0,5.0
2019-04-11,57.0,22.0,18.0,9.0,5.0,5.0
2019-04-12,58.0,22.0,18.0,11.0,8.0,5.0
2019-04-13,58.0,22.0,18.0,11.0,8.0,5.0
2019-04-14,59.0,23.0,18.0,11.0,8.0,5.0
2019-04-15,60.0,24.0,18.0,13.0,8.0,8.0
2019-04-16,62.0,26.0,20.0,13.0,9.0,8.0
2019-04-17,62.0,26.0,20.0,13.0,9.0,8.0
2019-04-18,65.0,29.0,23.0,13.0,9.0,8.0
2019-04-19,65.0,29.0,23.0,13.0,9.0,8.0
2019-04-20,65.0,29.0,23.0,13.0,9.0,8.0
2019-04-21,65.0,29.0,23.0,13.0,9.0,8.0
2019-04-22,65.0,29.0,23.0,13.0,9.0,8.0
2019-04-23,66.0,30.0,24.0,14.0,9.0,8.0
2019-04-24,66.0,30.0,24.0,14.0,10.0,8.0
2019-04-25,67.0,30.0,24.0,14.0,11.0,9.0
2019-04-26,67.0,30.0,24.0,14.0,11.0,9.0
2019-04-27,67.0,30.0,24.0,14.0,11.0,9.0
2019-04-28,67.0,30.0,24.0,14.0,11.0,9.0
2019-04-29,68.0,31.0,25.0,16.0,12.0,9.0
2019-04-30,68.0,33.0,29.0,16.0,12.0,9.0
2019-05-01,70.0,35.0,29.0,16.0,12.0,9.0
2019-05-02,70.0,35.0,29.0,17.0,13.0,11.0
2019-05-03,70.0,35.0,29.0,17.0,13.0,11.0
2019-05-04,70.0,35.0,29.0,17.0,13.0,11.0
2019-05-05,70.0,35.0,29.0,17.0,13.0,11.0
2019-05-06,70.0,35.0,29.0,17.0,13.0,11.0
2019-05-07,73.0,37.0,31.0,18.0,14.0,11.0
2019-05-08,74.0,37.0,31.0,18.0,14.0,12.0
2019-05-09,79.0,42.0,33.0,19.0,14.0,12.0
2019-05-10,80.0,43.0,33.0,20.0,14.0,12.0
2019-05-11,80.0,43.0,33.0,20.0,14.0,12.0
2019-05-12,80.0,43.0,33.0,20.0,14.0,12.0
2019-05-13,80.0,43.0,33.0,20.0,14.0,12.0
2019-05-14,82.0,44.0,34.0,20.0,15.0,13.0
2019-05-15,82.0,45.0,35.0,20.0,15.0,13.0
2019-05-16,86.0,49.0,38.0,21.0,17.0,13.0
2019-05-17,87.0,51.0,40.0,22.0,17.0,14.0
2019-05-18,87.0,51.0,40.0,22.0,17.0,14.0
2019-05-19,87.0,51.0,40.0,22.0,17.0,14.0
2019-05-20,87.0,51.0,41.0,23.0,17.0,14.0
2019-05-21,87.0,52.0,41.0,24.0,17.0,14.0
2019-05-22,87.0,53.0,41.0,24.0,17.0,14.0
2019-05-23,87.0,53.0,41.0,24.0,17.0,14.0
2019-05-24,88.0,54.0,42.0,26.0,17.0,15.0
2019-05-25,88.0,54.0,42.0,26.0,17.0,15.0
2019-05-26,88.0,54.0,42.0,26.0,17.0,15.0
2019-05-27,88.0,54.0,42.0,26.0,17.0,15.0
2019-05-28,89.0,55.0,43.0,28.0,17.0,15.0
2019-05-29,90.0,56.0,45.0,29.0,21.0,15.0
2019-05-30,90.0,56.0,45.0,29.0,24.0,18.0
2019-05-31,101.0,59.0,45.0,29.0,25.0,19.0
2019-06-01,101.0,59.0,45.0,29.0,25.0,19.0
2019-06-02,101.0,59.0,45.0,29.0,25.0,19.0
2019-06-03,103.0,62.0,47.0,29.0,25.0,19.0
2019-06-04,104.0,62.0,47.0,30.0,25.0,19.0
2019-06-05,110.0,68.0,54.0,31.0,25.0,20.0
2019-06-06,113.0,68.0,55.0,34.0,25.0,20.0
2019-06-07,113.0,68.0,55.0,35.0,26.0,22.0
2019-06-08,113.0,68.0,55.0,35.0,26.0,22.0
2019-06-09,113.0,68.0,55.0,35.0,26.0,22.0
2019-06-10,113.0,68.0,55.0,36.0,26.0,22.0
2019-06-11,122.0,74.0,63.0,36.0,27.0,24.0
2019-06-12,128.0,80.0,63.0,36.0,27.0,24.0
2019-06-13,129.0,83.0,66.0,36.0,27.0,24.0
2019-06-14,129.0,83.0,66.0,37.0,28.0,25.0
2019-06-15,129.0,83.0,66.0,37.0,28.0,25.0
2019-06-16,130.0,84.0,67.0,37.0,28.0,25.0
2019-06-17,133.0,89.0,75.0,43.0,30.0,26.0
2019-06-18,134.0,90.0,75.0,47.0,31.0,27.0
2019-06-19,138.0,91.0,76.0,48.0,32.0,27.0
2019-06-20,140.0,93.0,76.0,49.0,35.0,28.0
2019-06-21,141.0,93.0,76.0,50.0,35.0,28.0
2019-06-22,141.0,93.0,76.0,50.0,35.0,28.0
2019-06-23,141.0,93.0,76.0,50.0,35.0,28.0
2019-06-24,149.0,94.0,77.0,50.0,37.0,31.0
2019-06-25,150.0,94.0,77.0,51.0,38.0,33.0
2019-06-26,151.0,95.0,78.0,52.0,41.0,37.0
2019-06-27,156.0,100.0,80.0,52.0,43.0,39.0
2019-06-28,156.0,102.0,80.0,52.0,43.0,39.0
2019-06-29,156.0,102.0,80.0,52.0,43.0,39.0
2019-06-30,156.0,102.0,80.0,52.0,43.0,39.0
2019-07-01,158.0,108.0,84.0,54.0,44.0,40.0
2019-07-02,160.0,110.0,86.0,55.0,45.0,40.0
2019-07-03,165.0,115.0,88.0,59.0,45.0,40.0
2019-07-04,165.0,115.0,90.0,60.0,46.0,41.0
2019-07-05,165.0,115.0,90.0,61.0,46.0,43.0
2019-07-06,165.0,115.0,90.0,61.0,46.0,43.0
2019-07-07,165.0,115.0,90.0,61.0,46.0,43.0
2019-07-08,168.0,118.0,93.0,64.0,47.0,43.0
2019-07-09,168.0,118.0,93.0,64.0,47.0,43.0
2019-07-10,171.0,118.0,93.0,65.0,50.0,43.0
2019-07-11,175.0,121.0,94.0,65.0,50.0,44.0
2019-07-12,178.0,121.0,95.0,65.0,50.0,44.0
2019-07-13,178.0,121.0,95.0,65.0,50.0,44.0
2019-07-14,178.0,121.0,95.0,65.0,51.0,44.0
2019-07-15,182.0,130.0,105.0,68.0,53.0,46.0
2019-07-16,182.0,130.0,106.0,72.0,57.0,46.0
2019-07-17,183.0,131.0,106.0,75.0,58.0,48.0
2019-07-18,184.0,133.0,107.0,75.0,60.0,52.0
2019-07-19,184.0,133.0,107.0,77.0,63.0,56.0
2019-07-20,184.0,133.0,107.0,77.0,63.0,56.0
2019-07-21,184.0,133.0,107.0,77.0,63.0,56.0
2019-07-22,184.0,133.0,109.0,80.0,67.0,59.0
2019-07-23,190.0,142.0,122.0,85.0,72.0,63.0
2019-07-24,197.0,143.0,124.0,88.0,73.0,67.0
2019-07-25,202.0,148.0,129.0,89.0,73.0,70.0
2019-07-26,202.0,148.0,129.0,89.0,74.0,71.0
2019-07-27,202.0,148.0,129.0,89.0,74.0,71.0
2019-07-28,202.0,148.0,129.0,89.0,74.0,71.0
2019-07-29,205.0,151.0,131.0,94.0,77.0,72.0
2019-07-30,212.0,155.0,135.0,98.0,79.0,76.0
2019-07-31,212.0,155.0,135.0,100.0,82.0,78.0
2019-08-01,213.0,157.0,136.0,102.0,86.0,81.0
2019-08-02,214.0,157.0,137.0,102.0,87.0,81.0
2019-08-03,214.0,157.0,137.0,102.0,87.0,81.0
2019-08-04,214.0,157.0,137.0,102.0,87.0,81.0
2019-08-05,215.0,159.0,139.0,107.0,92.0,85.0
2019-08-06,219.0,163.0,141.0,108.0,94.0,86.0
2019-08-07,226.0,171.0,143.0,111.0,97.0,91.0
2019-08-08,236.0,182.0,152.0,111.0,100.0,91.0
2019-08-09,239.0,184.0,152.0,111.0,101.0,95.0
2019-08-10,239.0,184.0,152.0,111.0,101.0,95.0
2019-08-11,239.0,184.0,152.0,111.0,101.0,95.0
2019-08-12,248.0,193.0,159.0,117.0,105.0,95.0
2019-08-13,256.0,195.0,165.0,121.0,107.0,96.0
2019-08-14,256.0,195.0,166.0,124.0,108.0,96.0
2019-08-15,264.0,198.0,169.0,127.0,110.0,102.0
2019-08-16,264.0,198.0,169.0,128.0,114.0,105.0
2019-08-17,264.0,198.0,169.0,128.0,114.0,105.0
2019-08-18,264.0,198.0,169.0,128.0,114.0,105.0
2019-08-19,269.0,203.0,179.0,130.0,114.0,108.0
2019-08-20,273.0,207.0,182.0,137.0,115.0,109.0
2019-08-21,274.0,211.0,182.0,138.0,118.0,113.0
2019-08-22,283.0,218.0,189.0,139.0,121.0,117.0
2019-08-23,288.0,223.0,196.0,140.0,121.0,117.0
2019-08-24,288.0,223.0,196.0,140.0,121.0,117.0
2019-08-25,288.0,223.0,196.0,140.0,121.0,117.0
2019-08-26,288.0,223.0,196.0,140.0,121.0,117.0
2019-08-27,292.0,227.0,202.0,148.0,124.0,120.0
2019-08-28,293.0,227.0,202.0,158.0,127.0,121.0
2019-08-29,297.0,231.0,209.0,160.0,134.0,126.0
2019-08-30,301.0,235.0,214.0,161.0,137.0,127.0
2019-08-31,301.0,235.0,214.0,161.0,137.0,127.0
2019-09-01,301.0,235.0,214.0,161.0,137.0,127.0
2019-09-02,302.0,235.0,214.0,163.0,141.0,131.0
2019-09-03,307.0,240.0,219.0,164.0,143.0,132.0
2019-09-04,317.0,250.0,219.0,164.0,146.0,138.0
2019-09-05,328.0,260.0,224.0,165.0,148.0,145.0
2019-09-06,329.0,261.0,235.0,165.0,149.0,146.0
2019-09-07,329.0,261.0,235.0,165.0,149.0,146.0
2019-09-08,329.0,261.0,235.0,165.0,149.0,146.0
2019-09-09,334.0,270.0,243.0,176.0,153.0,150.0
2019-09-10,336.0,272.0,245.0,185.0,161.0,152.0
2019-09-11,337.0,273.0,247.0,187.0,164.0,155.0
2019-09-12,340.0,276.0,248.0,192.0,167.0,160.0
2019-09-13,342.0,277.0,250.0,196.0,174.0,163.0
2019-09-14,342.0,277.0,250.0,196.0,174.0,163.0
2019-09-15,342.0,277.0,250.0,196.0,174.0,163.0
2019-09-16,350.0,283.0,254.0,199.0,175.0,166.0
2019-09-17,352.0,286.0,260.0,202.0,177.0,168.0
2019-09-18,356.0,289.0,263.0,210.0,189.0,174.0
2019-09-19,364.0,295.0,266.0,210.0,192.0,189.0
2019-09-20,369.0,295.0,266.0,210.0,193.0,190.0
2019-09-21,370.0,295.0,266.0,210.0,193.0,190.0
2019-09-22,370.0,295.0,266.0,210.0,193.0,190.0
2019-09-23,384.0,306.0,279.0,219.0,198.0,192.0
2019-09-24,390.0,308.0,284.0,225.0,201.0,194.0
2019-09-25,396.0,315.0,287.0,230.0,204.0,196.0
2019-09-26,398.0,317.0,291.0,235.0,206.0,196.0
2019-09-27,401.0,318.0,291.0,237.0,207.0,200.0
2019-09-28,401.0,318.0,291.0,237.0,207.0,200.0
2019-09-29,401.0,318.0,291.0,237.0,207.0,200.0
2019-09-30,408.0,326.0,300.0,239.0,211.0,201.0
2019-10-01,410.0,328.0,304.0,242.0,212.0,203.0
2019-10-02,417.0,330.0,305.0,243.0,215.0,208.0
2019-10-03,420.0,333.0,313.0,246.0,219.0,212.0
2019-10-04,431.0,344.0,323.0,246.0,220.0,215.0
2019-10-05,431.0,344.0,323.0,246.0,220.0,215.0
2019-10-06,431.0,344.0,323.0,246.0,220.0,215.0
2019-10-07,437.0,351.0,326.0,254.0,224.0,215.0
2019-10-08,439.0,352.0,328.0,258.0,225.0,217.0
2019-10-09,440.0,354.0,331.0,264.0,228.0,220.0
2019-10-10,445.0,356.0,335.0,266.0,234.0,221.0
2019-10-11,450.0,359.0,337.0,270.0,236.0,223.0
2019-10-12,450.0,359.0,337.0,270.0,236.0,223.0
2019-10-13,450.0,359.0,337.0,270.0,236.0,223.0
2019-10-14,460.0,366.0,344.0,274.0,243.0,229.0
2019-10-15,463.0,373.0,348.0,280.0,246.0,230.0
2019-10-16,469.0,374.0,350.0,283.0,253.0,234.0
2019-10-17,470.0,378.0,352.0,284.0,258.0,241.0
2019-10-18,470.0,378.0,352.0,286.0,260.0,249.0
2019-10-19,470.0,378.0,352.0,286.0,260.0,249.0
2019-10-20,470.0,378.0,352.0,286.0,260.0,249.0
2019-10-21,474.0,382.0,355.0,296.0,265.0,250.0
2019-10-22,481.0,386.0,357.0,298.0,265.0,251.0
2019-10-23,499.0,401.0,367.0,310.0,271.0,251.0
2019-10-24,502.0,402.0,368.0,316.0,275.0,255.0
2019-10-25,508.0,410.0,373.0,319.0,278.0,260.0
2019-10-26,508.0,410.0,373.0,319.0,278.0,260.0
2019-10-27,508.0,410.0,373.0,319.0,278.0,260.0
2019-10-28,510.0,413.0,373.0,320.0,281.0,262.0
2019-10-29,511.0,415.0,376.0,320.0,284.0,264.0
2019-10-30,522.0,426.0,386.0,329.0,289.0,271.0
2019-10-31,536.0,440.0,394.0,340.0,305.0,289.0
2019-11-01,548.0,452.0,405.0,341.0,307.0,291.0
2019-11-02,548.0,452.0,405.0,341.0,307.0,291.0
2019-11-03,548.0,452.0,405.0,341.0,307.0,291.0
2019-11-04,565.0,469.0,423.0,359.0,315.0,298.0
2019-11-05,571.0,475.0,429.0,373.0,321.0,302.0
2019-11-06,581.0,482.0,439.0,386.0,339.0,314.0
2019-11-07,597.0,496.0,458.0,391.0,349.0,317.0
2019-11-08,605.0,505.0,466.0,398.0,358.0,333.0
2019-11-09,605.0,505.0,466.0,398.0,358.0,333.0
2019-11-10,605.0,505.0,466.0,398.0,358.0,333.0
2019-11-11,613.0,507.0,467.0,402.0,365.0,339.0
2019-11-12,636.0,530.0,494.0,407.0,373.0,350.0
2019-11-13,649.0,545.0,501.0,413.0,378.0,361.0
2019-11-14,663.0,559.0,504.0,413.0,381.0,369.0
2019-11-15,684.0,576.0,514.0,414.0,389.0,376.0
2019-11-16,684.0,576.0,514.0,414.0,389.0,376.0
2019-11-17,684.0,576.0,514.0,414.0,389.0,376.0
2019-11-18,698.0,586.0,528.0,428.0,397.0,378.0
2019-11-19,735.0,616.0,547.0,443.0,404.0,389.0
2019-11-20,743.0,625.0,550.0,450.0,412.0,401.0
2019-11-21,751.0,635.0,559.0,468.0,422.0,406.0
2019-11-22,752.0,637.0,562.0,472.0,429.0,408.0
2019-11-23,752.0,637.0,562.0,472.0,429.0,408.0
2019-11-24,752.0,637.0,562.0,472.0,429.0,408.0
2019-11-25,755.0,641.0,568.0,481.0,440.0,414.0
2019-11-26,759.0,645.0,578.0,486.0,443.0,417.0
2019-11-27,769.0,655.0,588.0,495.0,455.0,427.0
2019-11-28,779.0,665.0,595.0,497.0,461.0,442.0
2019-11-29,786.0,672.0,602.0,497.0,466.0,453.0
2019-11-30,786.0,672.0,602.0,497.0,466.0,453.0
2019-12-01,786.0,672.0,602.0,497.0,466.0,453.0
2019-12-02,789.0,675.0,610.0,506.0,468.0,455.0
2019-12-03,812.0,686.0,626.0,530.0,480.0,467.0
2019-12-04,839.0,723.0,645.0,546.0,495.0,479.0
2019-12-05,852.0,739.0,661.0,555.0,499.0,482.0
2019-12-06,855.0,741.0,668.0,563.0,514.0,493.0
2019-12-07,855.0,741.0,668.0,563.0,514.0,493.0
2019-12-08,855.0,741.0,668.0,563.0,514.0,493.0
2019-12-09,864.0,745.0,671.0,576.0,521.0,499.0
